
=======================================================
[INFO] TANGGAL & WAKTU EKSEKUSI SIMULASI : 2026-06-09 14:40:38
=======================================================

=======================================================
[INFO] Skenario Range / Pathloss Degradation (Wi-Fi 6)
=======================================================
[SPESIFIKASI SIMULASI]
- Standar Wi-Fi     : Wi-Fi 6 (802.11ax)
- Konfigurasi MIMO  : 8x8 Spatial Streams
- Fitur Spesial     : Single-Link (Non-MLO)
    * Link 0        : Frekuensi 5 GHz (Lebar Pita 160 MHz)
- Tx Power          : 20.0 dBm
- Rate Adaptation   : IdealWifiManager (Otomatis menyesuaikan hingga 1024-QAM)
- Propagation Model : HybridBuildingsPropagationLossModel (Redaman Tembok/Indoor)
- Jarak Uji         : 0 hingga 2500 meter
=======================================================

[INFO] Waktu: 0.2s | Jarak: 1 m | RSSI: -5.71343 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 0
[INFO] Waktu: 124.4s | Jarak: 1243 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18948
[INFO] Waktu: 124.6s | Jarak: 1245 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18947
[INFO] Waktu: 124.8s | Jarak: 1247 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19455
[INFO] Waktu: 125s | Jarak: 1249 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18920
[INFO] Waktu: 125.2s | Jarak: 1251 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19410
[INFO] Waktu: 125.4s | Jarak: 1253 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18915
[INFO] Waktu: 125.6s | Jarak: 1255 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18988
[INFO] Waktu: 125.8s | Jarak: 1257 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19471
[INFO] Waktu: 126s | Jarak: 1259 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18958
[INFO] Waktu: 126.2s | Jarak: 1261 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19380
[INFO] Waktu: 126.4s | Jarak: 1263 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18928
[INFO] Waktu: 126.6s | Jarak: 1265 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18978
[INFO] Waktu: 126.8s | Jarak: 1267 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19456
[INFO] Waktu: 127s | Jarak: 1269 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18942
[INFO] Waktu: 127.2s | Jarak: 1271 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19403
[INFO] Waktu: 127.4s | Jarak: 1273 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18986
[INFO] Waktu: 127.6s | Jarak: 1275 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18970
[INFO] Waktu: 127.8s | Jarak: 1277 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19500
[INFO] Waktu: 128s | Jarak: 1279 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18914
[INFO] Waktu: 128.2s | Jarak: 1281 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19348
[INFO] Waktu: 128.4s | Jarak: 1283 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18914
[INFO] Waktu: 128.6s | Jarak: 1285 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18962
[INFO] Waktu: 128.8s | Jarak: 1287 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19395
[INFO] Waktu: 129s | Jarak: 1289 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19006
[INFO] Waktu: 129.2s | Jarak: 1291 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19330
[INFO] Waktu: 129.4s | Jarak: 1293 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18981
[INFO] Waktu: 129.6s | Jarak: 1295 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19002
[INFO] Waktu: 129.8s | Jarak: 1297 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19000
[INFO] Waktu: 130s | Jarak: 1299 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19004
[INFO] Waktu: 130.2s | Jarak: 1301 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18961
[INFO] Waktu: 130.4s | Jarak: 1303 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18949
[INFO] Waktu: 130.6s | Jarak: 1305 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 51423
[INFO] Waktu: 130.8s | Jarak: 1307 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84854
[INFO] Waktu: 131s | Jarak: 1309 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84940
[INFO] Waktu: 131.2s | Jarak: 1311 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84897
[INFO] Waktu: 131.4s | Jarak: 1313 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84964
[INFO] Waktu: 131.6s | Jarak: 1315 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84970
[INFO] Waktu: 131.8s | Jarak: 1317 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84882
[INFO] Waktu: 132s | Jarak: 1319 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84956
[INFO] Waktu: 132.2s | Jarak: 1321 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84975
[INFO] Waktu: 132.4s | Jarak: 1323 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84991
[INFO] Waktu: 132.6s | Jarak: 1325 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84840
[INFO] Waktu: 132.8s | Jarak: 1327 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84901
[INFO] Waktu: 133s | Jarak: 1329 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85008
[INFO] Waktu: 133.2s | Jarak: 1331 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84968
[INFO] Waktu: 133.4s | Jarak: 1333 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84939
[INFO] Waktu: 133.6s | Jarak: 1335 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84871
[INFO] Waktu: 133.8s | Jarak: 1337 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84889
[INFO] Waktu: 134s | Jarak: 1339 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84966
[INFO] Waktu: 134.2s | Jarak: 1341 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84950
[INFO] Waktu: 134.4s | Jarak: 1343 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84987
[INFO] Waktu: 134.6s | Jarak: 1345 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84946
[INFO] Waktu: 134.8s | Jarak: 1347 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84992
[INFO] Waktu: 135s | Jarak: 1349 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85026
[INFO] Waktu: 135.2s | Jarak: 1351 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84872
[INFO] Waktu: 135.4s | Jarak: 1353 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84919
[INFO] Waktu: 135.6s | Jarak: 1355 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84913
[INFO] Waktu: 135.8s | Jarak: 1357 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84886
[INFO] Waktu: 136s | Jarak: 1359 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84877
[INFO] Waktu: 136.2s | Jarak: 1361 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84918
[INFO] Waktu: 136.4s | Jarak: 1363 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84910
[INFO] Waktu: 136.6s | Jarak: 1365 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84905
[INFO] Waktu: 136.8s | Jarak: 1367 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84909
[INFO] Waktu: 137s | Jarak: 1369 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84960
[INFO] Waktu: 137.2s | Jarak: 1371 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84912
[INFO] Waktu: 137.4s | Jarak: 1373 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84912
[INFO] Waktu: 137.6s | Jarak: 1375 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84980
[INFO] Waktu: 137.8s | Jarak: 1377 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84941
[INFO] Waktu: 138s | Jarak: 1379 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85006
[INFO] Waktu: 138.2s | Jarak: 1381 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84970
[INFO] Waktu: 138.4s | Jarak: 1383 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84983
[INFO] Waktu: 138.6s | Jarak: 1385 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85021
[INFO] Waktu: 138.8s | Jarak: 1387 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84991
[INFO] Waktu: 139s | Jarak: 1389 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84872
[INFO] Waktu: 139.2s | Jarak: 1391 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84897
[INFO] Waktu: 139.4s | Jarak: 1393 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84921
[INFO] Waktu: 139.6s | Jarak: 1395 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84881
[INFO] Waktu: 139.8s | Jarak: 1397 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84889
[INFO] Waktu: 140s | Jarak: 1399 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84915
[INFO] Waktu: 140.2s | Jarak: 1401 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84990
[INFO] Waktu: 140.4s | Jarak: 1403 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84980
[INFO] Waktu: 140.6s | Jarak: 1405 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84811
[INFO] Waktu: 140.8s | Jarak: 1407 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85030
[INFO] Waktu: 141s | Jarak: 1409 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84918
[INFO] Waktu: 141.2s | Jarak: 1411 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84967
[INFO] Waktu: 141.4s | Jarak: 1413 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84877
[INFO] Waktu: 141.6s | Jarak: 1415 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84902
[INFO] Waktu: 141.8s | Jarak: 1417 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84840
[INFO] Waktu: 142s | Jarak: 1419 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84824
[INFO] Waktu: 142.2s | Jarak: 1421 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84887
[INFO] Waktu: 142.4s | Jarak: 1423 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84908
[INFO] Waktu: 142.6s | Jarak: 1425 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84931
[INFO] Waktu: 142.8s | Jarak: 1427 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85026
[INFO] Waktu: 143s | Jarak: 1429 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84874
[INFO] Waktu: 143.2s | Jarak: 1431 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84833
[INFO] Waktu: 143.4s | Jarak: 1433 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84890
[INFO] Waktu: 143.6s | Jarak: 1435 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84938
[INFO] Waktu: 143.8s | Jarak: 1437 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84946
[INFO] Waktu: 144s | Jarak: 1439 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84937
[INFO] Waktu: 144.2s | Jarak: 1441 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84891
[INFO] Waktu: 144.4s | Jarak: 1443 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84881
[INFO] Waktu: 144.6s | Jarak: 1445 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84948
[INFO] Waktu: 144.8s | Jarak: 1447 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84841
[INFO] Waktu: 145s | Jarak: 1449 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84891
[INFO] Waktu: 145.2s | Jarak: 1451 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84970
[INFO] Waktu: 145.4s | Jarak: 1453 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84976
[INFO] Waktu: 145.6s | Jarak: 1455 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84927
[INFO] Waktu: 145.8s | Jarak: 1457 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84983
[INFO] Waktu: 146s | Jarak: 1459 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84968
[INFO] Waktu: 146.2s | Jarak: 1461 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84946
[INFO] Waktu: 146.4s | Jarak: 1463 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85008
[INFO] Waktu: 146.6s | Jarak: 1465 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84964
[INFO] Waktu: 146.8s | Jarak: 1467 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84932
[INFO] Waktu: 147s | Jarak: 1469 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84895
[INFO] Waktu: 147.2s | Jarak: 1471 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84939
[INFO] Waktu: 147.4s | Jarak: 1473 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84940
[INFO] Waktu: 147.6s | Jarak: 1475 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84805
[INFO] Waktu: 147.8s | Jarak: 1477 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84823
[INFO] Waktu: 148s | Jarak: 1479 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84836
[INFO] Waktu: 148.2s | Jarak: 1481 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84907
[INFO] Waktu: 148.4s | Jarak: 1483 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84854
[INFO] Waktu: 148.6s | Jarak: 1485 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84853
[INFO] Waktu: 148.8s | Jarak: 1487 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84921
[INFO] Waktu: 149s | Jarak: 1489 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84932
[INFO] Waktu: 149.2s | Jarak: 1491 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85022
[INFO] Waktu: 149.4s | Jarak: 1493 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84956
[INFO] Waktu: 149.6s | Jarak: 1495 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84975
[INFO] Waktu: 149.8s | Jarak: 1497 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84911
[INFO] Waktu: 150s | Jarak: 1499 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84955
[INFO] Waktu: 150.2s | Jarak: 1501 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84905
[INFO] Waktu: 150.4s | Jarak: 1503 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84927
[INFO] Waktu: 150.6s | Jarak: 1505 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85017
[INFO] Waktu: 150.8s | Jarak: 1507 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84895
[INFO] Waktu: 151s | Jarak: 1509 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84932
[INFO] Waktu: 151.2s | Jarak: 1511 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84895
[INFO] Waktu: 151.4s | Jarak: 1513 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84860
[INFO] Waktu: 151.6s | Jarak: 1515 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84914
[INFO] Waktu: 151.8s | Jarak: 1517 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84927
[INFO] Waktu: 152s | Jarak: 1519 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84969
[INFO] Waktu: 152.2s | Jarak: 1521 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84892
[INFO] Waktu: 152.4s | Jarak: 1523 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84909
[INFO] Waktu: 152.6s | Jarak: 1525 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84999
[INFO] Waktu: 152.8s | Jarak: 1527 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84856
[INFO] Waktu: 153s | Jarak: 1529 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84977
[INFO] Waktu: 153.2s | Jarak: 1531 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84967
[INFO] Waktu: 153.4s | Jarak: 1533 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85003
[INFO] Waktu: 153.6s | Jarak: 1535 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85021
[INFO] Waktu: 153.8s | Jarak: 1537 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84908
[INFO] Waktu: 154s | Jarak: 1539 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84962
[INFO] Waktu: 154.2s | Jarak: 1541 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84978
[INFO] Waktu: 154.4s | Jarak: 1543 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84913
[INFO] Waktu: 154.6s | Jarak: 1545 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84875
[INFO] Waktu: 154.8s | Jarak: 1547 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84962
[INFO] Waktu: 155s | Jarak: 1549 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84837
[INFO] Waktu: 155.2s | Jarak: 1551 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84934
[INFO] Waktu: 155.4s | Jarak: 1553 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84949
[INFO] Waktu: 155.6s | Jarak: 1555 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84785
[INFO] Waktu: 155.8s | Jarak: 1557 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84949
[INFO] Waktu: 156s | Jarak: 1559 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84912
[INFO] Waktu: 156.2s | Jarak: 1561 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84979
[INFO] Waktu: 156.4s | Jarak: 1563 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84905
[INFO] Waktu: 156.6s | Jarak: 1565 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84879
[INFO] Waktu: 156.8s | Jarak: 1567 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84934
[INFO] Waktu: 157s | Jarak: 1569 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84897
